65.2094535019945,311.76027324377424,2931.0,5,0,1:0:0:0:
78.96328534532218,270.35711668218556,3306.0,1,0,1:0:0:0:
165.317329187609,353.68165755751477,3606.0,1,0,1:0:0:0:
280.65552026546237,320.5591323082438,3906.0,1,0,1:0:0:0:
302.39363069213726,233.2238327147937,4131.0,1,0,1:0:0:0:
446.56636953945394,191.820676153205,4506.0,1,0,1:0:0:0:
468.30447996612884,104.48537655975488,4731.0,1,0,1:0:0:0:
360.36192516327037,0.32970046559336197,5106.0,1,0,1:0:0:0:
245.023734085417,33.452225714864305,5406.0,1,0,1:0:0:0:
158.66969024313016,49.87231516046487,5706.0,1,0,1:0:0:0:
274.00788132098353,82.9948404097358,6006.0,1,0,1:0:0:0:
360.36192516327037,0.3297004655933904,6306.0,1,0,1:0:0:0:
245.023734085417,33.45222571486433,6606.0,1,0,1:0:0:0:
216.03958684985042,149.89929183946447,6906.0,1,0,1:0:0:0:
100.70139577199707,183.02181708873542,7206.0,1,0,1:0:0:0:
14.347351929710243,99.69727621340624,7506.0,1,0,1:0:0:0:
100.99083914814311,132.8198014626772,7806.0,1,0,1:0:0:0:
165.7563720298582,70.3263958061803,8031.0,1,0,1:0:0:0:
184.97216219840712,47.28830977026362,8106.0,1,0,1:0:0:0:
244.0910878903068,57.532948613856156,8256.0,1,0,1:0:0:0:
264.77843324510866,113.85375952928206,8406.0,1,0,1:0:0:0:
298.36092743804545,163.57514410152993,8556.0,1,0,1:0:0:0:
358.2121566854162,159.35254329412723,8706.0,1,0,1:0:0:0:
384.4808917398501,105.40855791447667,8856.0,1,0,1:0:0:0:
350.8983975469134,55.68717334222879,9006.0,1,0,1:0:0:0:
231.19593905217198,64.13237495703407,9306.0,1,0,1:0:0:0:
204.927203997738,118.07636033668462,9456.0,1,0,1:0:0:0:
272.0921923836114,217.51912948118044,9756.0,1,0,1:0:0:0:
219.55472227474343,325.4071002404815,10056.0,1,0,1:0:0:0:
253.13721646768013,375.1284848127294,10206.0,1,0,1:0:0:0:
200.59974635881213,284.9835444279695,10506.0,1,0,1:0:0:0:
167.01725216587545,334.7049290002174,10656.0,1,0,1:0:0:0:
107.16602291850474,330.48232819281486,10806.0,1,0,1:0:0:0:
73.58352872556804,380.2037127650628,10956.0,1,0,1:0:0:0:
13.732299478197334,375.98111195766023,11106.0,1,0,1:0:0:0:
12.536435576236723,322.03712657800975,11256.0,1,0,1:0:0:0:
21.04605861669992,272.31574200576176,11406.0,1,0,1:0:0:0:
140.74851711144134,280.7609436205668,11706.0,1,0,1:0:0:0:
167.01725216587545,334.7049290002173,11856.0,1,0,1:0:0:0:
286.7197106606169,343.15013061502236,12156.0,1,0,1:0:0:0:
353.88469904649014,243.70736147052645,12456.0,1,0,1:0:0:0:
327.6159639920561,189.76337609087594,12606.0,1,0,1:0:0:0:
394.78095237792934,90.32060694638002,12906.0,1,0,1:0:0:0:
342.24348226906125,17.567363812920988,13206.0,1,0,1:0:0:0:
461.9459407638027,9.122162198115843,13506.0,1,0,1:0:0:0:
509.5165891273292,98.76580856118518,13806.0,1,0,1:0:0:0:
442.3516007414559,0.6769605833107306,14106.0,1,0,1:0:0:0:
389.8141306325878,107.21101017599028,14406.0,1,0,1:0:0:0:
449.66535987995854,102.98840936858771,14556.0,1,0,1:0:0:0:
507.16965173416816,202.43117851308358,14856.0,1,0,1:0:0:0:
447.31842248679743,198.208577705681,15006.0,1,0,1:0:0:0:
380.1534341009241,297.6513468501768,15306.0,1,0,1:0:0:0:
432.6909042097921,362.46068239052215,15606.0,1,0,1:0:0:0:
499.8558925956655,306.096548464982,15906.0,1,0,1:0:0:0:
471.6066372954665,354.015480775717,16206.0,1,0,1:0:0:0:
432.69090420979205,362.4606823905222,16506.0,1,0,1:0:0:0:
348.7346687274502,238.1572209599025,16881.0,1,0,1:0:0:0:
339.6089084041341,178.8552774966281,17031.0,1,0,1:0:0:0:
255.72910386217092,146.23353030243197,17256.0,1,0,1:0:0:0:
115.34677574819244,258.89586630386276,17706.0,1,0,1:0:0:0:
124.47253607150843,318.19780976713713,17856.0,1,0,1:0:0:0:
180.39240576615057,339.9456412299346,18006.0,1,0,1:0:0:0:
320.77473388012913,227.28330522850385,18456.0,1,0,1:0:0:0:
302.5232132334972,108.67941830195507,18756.0,1,0,1:0:0:0:
246.60334353885506,86.93158683915757,18906.0,1,0,1:0:0:0:
199.80923416752887,124.48569883963445,19056.0,1,0,1:0:0:0:
159.04465613666306,168.51125026111526,19206.0,1,0,1:0:0:0:
42.025586212556234,141.93048138403051,19506.0,1,0,1:0:0:0:
19.121280833742475,207.96880851625176,19731.0,1,0,1:0:0:0:
7.4961545630388855,293.9427123062866,19956.0,1,0,1:0:0:0:
124.51522448714569,320.5234811833715,20256.0,1,0,1:0:0:0:
165.27980251801154,276.4979297618907,20406.0,1,0,1:0:0:0:
282.29887244211835,303.0786986389756,20706.0,1,0,1:0:0:0:
300.0438293733059,360.3946344989988,20856.0,1,0,1:0:0:0:
446.3176667784394,374.3794044046451,21231.0,1,0,1:0:0:0:
401.9552744504707,250.3307559452967,21606.0,1,0,1:0:0:0:
361.1906964196048,294.35630736677746,21756.0,1,0,1:0:0:0:
302.6811614575514,281.06592292823495,21906.0,1,0,1:0:0:0:
293.80868299195765,252.40795499822332,21981.0,1,0,1:0:0:0:
301.01486117694526,223.2862964608699,22056.0,1,0,1:0:0:0:
329.8380463631231,214.96620056458968,22131.0,1,0,1:0:0:0:
359.836411004257,214.65296126697717,22206.0,1,0,1:0:0:0:
405.6477775335459,292.1211398741908,22431.0,1,0,1:0:0:0:
468.3603992607848,290.5549433861283,22806.0,1,0,1:0:0:0:
409.4487627353011,186.0110813860601,23106.0,1,0,1:0:0:0:
259.4569395296317,184.44488489799758,23481.0,1,0,1:0:0:0:
198.37511749057984,287.7357897076157,23781.0,1,0,1:0:0:0:
242.55884488469255,366.14368620766686,24006.0,1,0,1:0:0:0:
253.31724403462346,342.8287198405993,24156.0,1,0,1:0:0:0:
140.3200531117442,383.22221985654704,24456.0,1,0,1:0:0:0:
108.04485566195147,207.69499828825144,24906.0,1,0,1:0:0:0:
221.04204658483076,248.08849830419913,25206.0,1,0,1:0:0:0:
312.52243920784827,170.42681041667916,25506.0,1,0,1:0:0:0:
291.0056409079865,52.37162251321146,25806.0,1,0,1:0:0:0:
178.00844998510723,11.978122497263747,26106.0,1,0,1:0:0:0:
86.52805736208971,89.63981038478369,26406.0,1,0,1:0:0:0:
97.28645651202056,148.66740433651754,26556.0,1,0,1:0:0:0:
51.5462602005118,187.4982482802775,26706.0,1,0,1:0:0:0:
4.952335260927839,167.30149827230363,26856.0,1,0,1:0:0:0:
37.22753271072057,9.781283582897885,27306.0,1,0,1:0:0:0:
75.76965821215872,30.61221643304983,27606.0,1,0,1:0:0:0:
30.029461900649956,69.4430603768098,27756.0,1,0,1:0:0:0:
54.71843129150951,39.14793536484901,27981.0,1,0,1:0:0:0:
80.00445558739142,23.0042996123901,28056.0,1,0,1:0:0:0:
133.2520772254176,50.65734266181969,28206.0,1,0,1:0:0:0:
234.39617440894523,13.91720034801596,28506.0,1,0,1:0:0:0:
127.90093113289286,69.22328644687515,28806.0,1,0,1:0:0:0:
77.32888254112903,36.93601494195733,28956.0,1,0,1:0:0:0:
80.00445558739136,23.0042996123901,29106.0,1,0,1:0:0:0:
26.75683394936521,4.6487434370395455,29256.0,1,0,1:0:0:0:
153.18695542877487,85.36692219933398,29631.0,1,0,1:0:0:0:
286.3060095238402,16.234314575759868,30006.0,1,0,1:0:0:0:
387.4501067073679,80.80885758559542,30306.0,1,0,1:0:0:0:
384.77453366110564,140.74917213994286,30456.0,1,0,1:0:0:0:
485.91863084463336,205.32371514977842,30756.0,1,0,1:0:0:0:
458.2099366983274,163.84415057563393,30981.0,1,0,1:0:0:0:
455.53436365206505,103.90383602128651,31131.0,1,0,1:0:0:0:
506.10641224382886,71.61656451636868,31281.0,1,0,1:0:0:0:
491.2697769371581,85.44308604108348,31356.0,1,0,1:0:0:0:
440.69772834539424,53.15581453616566,31506.0,1,0,1:0:0:0:
437.8100321278261,23.29511778349355,31581.0,1,0,1:0:0:0:
446.4519227582239,5.433225822294851,31656.0,1,0,1:0:0:0:
487.56898287034807,38.26331142879594,31806.0,1,0,1:0:0:0:
370.76730012450855,65.78361134976792,32106.0,1,0,1:0:0:0:
336.19973760291737,180.6969857729215,32406.0,1,0,1:0:0:0:
219.39805485707785,208.21728569389347,32706.0,1,0,1:0:0:0:
178.28099474495366,164.5207484428027,32856.0,1,0,1:0:0:0:
212.84855726654476,49.6073740196491,33156.0,1,0,1:0:0:0:
271.2493986394645,35.847224059163075,33306.0,1,0,1:0:0:0:
353.48351886371296,123.24029856134462,33606.0,1,0,1:0:0:0:
411.8843602366327,109.48014860085858,33756.0,1,0,1:0:0:0:
471.1284841935978,99.98626759403335,33906.0,1,0,1:0:0:0:
492.5286040396631,43.93241071893472,34056.0,1,0,1:0:0:0:
412.98314804640677,24.944648705284248,34356.0,1,0,1:0:0:0:
375.139143935507,71.50462457355762,34506.0,1,0,1:0:0:0:
256.65089602157684,52.51686255990714,34806.0,1,0,1:0:0:0:
235.25077617551153,3.5369943151914853,34956.0,1,0,1:0:0:0:
197.40677206461177,43.02298155308193,35106.0,1,0,1:0:0:0:
